Sample,Site,Position,Mineral,Si,Al,Fe,Mn,Mg,Ca,Na,K,P,S,F,Cu,Zn,Sn,W,O,Ti,Cl,As,Zr,Nb,Hf,Ta,Pb,U,N,Br,Sr,Re,B,Ir,Th,Ag,Bi,Ba,Cr,Co,Ni,La,Ce,Nd,Sc,V,Cd,Pt,Total,mineral estimate,mismatch percent
 12A13,1,9, ,31.14,9.35,0.0,0.0,0.0,0.0,0.25,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,microcline,1.0531610639702083
 12A13,2,1, ,0.12,0.0,23.21,53.62,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,manganosite,15.381011963801303
 12A13,2,2, ,0.17,0.0,6.86,69.44,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,manganosite,5.384005148703548
 12A13,2,3, ,0.18,0.0,31.93,45.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,Rhodochrosite,19.87928765525172
 12A13,2,4, ,0.0,0.0,77.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,magnetite,7.142781077353333
 12A13,3,1, ,33.36,14.97,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,spodumene,1.8948050828527967
 12A13,3,2, ,31.11,9.38,0.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,microcline,0.8580140124591116
 12A13,3,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.52,0.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,cassiterite,0.42909194942220713
 12A13,3,4, ,31.1,9.35,0.0,0.0,0.0,0.0,0.0,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,microcline,0.8453392175821763
 12A13,3,5, ,31.12,9.3,0.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,microcline,0.8653931622102748
 12A13,3,6, ,33.54,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,spodumene,1.864082242005831
 12A13,5,1, ,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12,0.0,0.0,0.0,47.83,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,0.5866890470195368
 12A13,5,2, ,14.55,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91,0.0,0.0,0.0,47.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,0.9316783243374008
 12A13,5,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,uraninite,9.757019093063501
 12A13,5,4, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,79.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,uraninite,8.9907896798519
 12A13,5,5, ,10.99,1.63,15.42,0.65,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57,0.0,0.92,0.0,31.6,0.0,2.15,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,"Allanite(-Y,Fe)",12.280936093407929
 12A13,5,6, ,23.15,20.04,0.89,0.0,0.0,0.0,0.33,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.2633207306698973
 12A13,5,7, ,23.32,20.18,0.7,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,1.997219243968118
 12A13,5,8, ,32.49,9.97,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.3513971788755822
 12A13,6,1, ,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11,0.0,0.0,0.0,48.19,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,0.5395790466652561
 12A13,6,2, ,23.14,19.83,0.75,0.0,0.0,0.0,0.51,8.67,0.0,0.0,0.93,0.0,0.0,0.0,0.0,46.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,3.3327193710361342
 12A13,6,3, ,0.58,0.0,0.0,0.63,0.0,0.65,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,0.0,0.07,0.0,0.0,0.0,0.0,4.11,75.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,uraninite,12.258244823229772
 12A13,6,4, ,12.66,0.54,2.5,3.37,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,0.0,0.0,0.0,40.29,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,6.961568028031724
 12A13,6,5, ,14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,47.33,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,0.708281765936903
 12A13,6,6, ,12.36,0.23,1.06,1.69,0.0,0.77,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,47.59,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,3.86778707963302
 12A13,6,7, ,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94,0.0,0.0,0.0,47.55,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,0.7046314998737503
 12A13,6,8, ,32.45,9.93,0.0,0.0,0.0,0.0,8.62,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.39034874175376216
 12A13,7,1, ,0.0,0.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,20.28,0.0,0.0,39.06,0.0,0.0,40.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,24.999999999999993
 12A13,7,2, ,46.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,quartz,0.003672803266435709
 12A13,7,3, ,23.49,19.65,0.96,0.0,0.0,0.0,0.62,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.785335861454131
 12A13,7,4, ,32.41,9.93,0.0,0.0,0.0,0.0,8.69,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.32847177124979976
 12A13,7,5, ,0.0,0.0,0.0,2.67,0.0,33.52,0.0,0.22,20.06,0.0,1.14,0.0,0.0,0.0,1.81,40.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,fluoroapatite,6.824946049044729
 12A13,7,6, ,0.94,0.91,0.0,0.0,0.0,0.0,0.0,0.35,0.0,13.35,0.0,0.0,0.0,0.0,0.0,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,monazite-(Sm),17.659535062606317
 12A13,8,1, ,0.0,0.0,0.0,1.15,0.0,36.12,0.0,0.2,20.22,0.0,0.0,0.0,0.0,0.0,1.12,41.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,fluoroapatite,6.837859756275686
 12A13,8,2, ,0.0,0.0,0.0,2.61,0.0,34.58,0.0,0.16,20.11,0.0,0.0,0.0,0.0,0.0,1.57,40.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,fluoroapatite,7.592165727289885
 12A13,8,3, ,0.41,0.51,0.0,1.09,0.0,35.23,0.0,0.28,19.74,0.0,0.0,0.0,0.0,0.0,1.51,41.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,fluoroapatite,7.356279054357417
 12A13,8,4, ,32.41,9.95,0.0,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.25397385734398026
 12A13,8,5, ,23.45,19.78,0.83,0.0,0.0,0.0,0.59,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.6673102446884154
 12A13,8,6, ,32.37,9.97,0.0,0.0,0.0,0.0,8.73,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.2654565854810848
 12A13,8,7, ,23.34,19.87,0.87,0.0,0.0,0.0,0.65,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.6550148075081497
 12A13,9,1, ,12.43,0.38,1.01,1.45,0.0,0.93,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81,0.0,0.0,0.0,46.46,0.0,2.9,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,zircon,4.041971162264653
 12A13,9,2, ,0.29,0.0,0.0,4.64,0.0,31.19,0.27,0.0,19.72,0.0,1.15,0.0,0.0,0.0,0.0,40.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,fluoroapatite,7.859176540321222
 12A13,9,3, ,23.44,19.64,0.93,0.0,0.0,0.0,0.67,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.7861180314205676
 12A13,9,4, ,32.38,9.98,0.0,0.0,0.0,0.0,8.7,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.28410677115577887
 12A13,10,1, ,0.11,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,20.08,0.0,0.0,39.6,0.0,0.0,39.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.0
 12A13,10,2, ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,0.0,0.0,38.72,0.0,0.0,40.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.000000000000007
 12A13,10,3, ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62,0.0,0.0,38.75,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,24.999999999999996
 12A13,10,4, ,1.14,0.39,0.17,0.0,0.0,0.0,0.0,0.0,0.0,19.93,0.0,0.0,37.62,0.0,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.0
 12A13,10,5, ,23.24,20.11,0.74,0.0,0.0,0.0,0.31,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.2327582395674774
 12A13,10,6, ,23.56,19.95,0.27,0.0,0.0,0.0,0.26,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.215963859784651
 12A13,10,7, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,22.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.00000000000001
 12A13,10,8, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.86,0.0,0.0,22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.000000000000007
 12A13,10,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,24.99999999999999
 12A13,10,10, ,1.46,0.52,0.0,0.0,0.0,0.0,0.45,0.0,0.0,10.5,0.0,0.0,1.86,0.0,0.0,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,monazite-(Sm),25.593728097275086
 12B02,1,1, ,20.67,21.96,6.01,0.48,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,paragonite,4.638693461756532
 12B02,1,2, ,20.69,22.11,6.11,0.49,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,46.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,paragonite,4.7152575313395415
 12B02,1,3, ,32.48,9.89,0.0,0.0,0.0,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,albite,0.2997954780621904
 12B02,1,4, ,0.18,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0.0,0.0,39.09,0.0,0.0,40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,25.0
 12B02,1,5, ,16.43,9.59,32.77,0.61,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,almandine,2.615009944862397
 12B02,2,1, ,16.67,9.3,31.39,1.23,2.69,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,almandine,3.438151619462426
 12B02,2,2, ,16.41,9.65,32.46,0.77,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,almandine,2.746418800324656
 12B02,2,3, ,0.19,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,20.29,0.0,0.0,38.95,0.0,0.0,40.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,24.999999999999996
 12B02,2,4, ,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20.37,0.0,0.0,39.06,0.0,0.0,40.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,xenotime,24.999999999999993
 12B02,2,5, ,23.64,19.26,1.35,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,2.5639778737369423
 12B02,2,6, ,20.7,22.07,6.03,0.46,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,46.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,paragonite,4.73869429284859
 12B02,2,7, ,24.01,18.42,2.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,muscovite,3.1545351837013134
 12B02,2,8, ,25.63,9.41,6.48,0.94,3.36,3.6,2.31,0.64,0.0,1.15,0.0,0.0,0.0,0.0,0.0,46.01,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,barroisite,5.990720924221483
 12B02,3,1, ,0.0,0.0,3.57,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.0,0.0,0.0,49.59,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,columbite,4.304491740636419
